X1,X2,X3
-0.39794823803962187,-0.9805812969690622,-0.038255078073332616
-0.46663901796118057,-0.3580038682310728,-1.295015393350237
-1.433326257633282,-0.06553272229695228,0.5872791142180497
-1.5786538860885828,-1.2227298032492984,-1.280174945508258
-0.8588413952628374,-2.2252753269905874,-4.925604833128309
-2.164292916095508,-3.389811089740555,-6.727846852054355
-0.31069083825342175,0.2930848819173464,1.1867652737916796
0.7317165068861344,-2.505560448470611,-2.6660667286483384
-0.13344321611063134,1.9596360059766496,1.6060733545965054
-0.22519239120818238,1.2617524155085595,1.4542880278344246
0.08052661214852239,2.0254628827525463,1.050800862601688
3.510015840763654,1.3505204206103458,2.955963247586845
0.6063119712359695,-2.2647336959459397,-0.5997186551246867
-0.4620008807791386,2.2790456477009218,-0.6826704634397911
0.10203439079607954,2.0060683067560663,-0.5636187730556905
0.6208857906335448,3.165229339708241,3.2735100795695224
-1.0564232209054722,-2.1993773021757965,-1.6834346800600275
0.6050315439381393,0.22497236688330594,0.35966809831426555
-1.2106106694324998,0.388412883363385,-1.209731440605264
-0.6322067582462838,3.4204195573372687,5.237030063337606
