X1,X2,X3,X4,X5
2.998272071630736,1.1385572737745626,-1.808073356472514,1.8338146927070202,-0.16944937796228987
2.56595757211639,1.4074325970459878,-0.34162745315529675,3.2406947931212895,-0.1962583649437981
1.6134616558416663,3.2205359565188294,0.3291655574463106,-0.3090690315590238,4.827659503777375
2.0418146568863516,-0.29565411618822557,1.326607666136868,1.9646401961121873,-1.244939879657206
-4.697942994524443,-1.8053149371133057,2.5999464323409334,-5.445906329747199,1.352933326946503
2.3012347547002743,1.0789489639782592,1.156926718635132,1.3820411111839663,-0.41756727937560334
1.3118547466810444,0.8547287711529414,0.2584069737499157,3.8005283517297967,-2.8516336269916094
1.1410150539395034,-0.4828232432506232,-1.1652134831115877,-0.927121625446328,0.9335634862367033
-3.340753082625748,-0.8499663554590222,1.548232053162391,-1.1189470609441705,-0.6837108127430834
0.10206865021565628,0.5739324227558111,0.9104886393051423,-2.8027051873464313,3.632490935128999
3.4623588341169107,0.923826917973596,-0.043227750715874036,4.311603042217215,-2.3480733605176503
-1.4583949210878338,-1.3058118736104305,0.8313861113528909,-1.1581782475994236,-0.39836740620441047
3.306300766128087,-0.5773577307008666,-2.0263652097978975,5.408776014842507,-5.282301755736074
0.10224257444956887,-1.0532480417989998,-0.6242859649346878,-1.6097725804274823,-2.593020965169288
1.36472582864513,1.5174273417704474,2.5290080411092974,-1.0434690209878748,3.227289751132125
-1.4559666811270682,0.843076424472374,2.586881353654066,-1.6799414416198228,1.1853080888074683
0.10390673642174557,1.0763028496373002,1.8624147480053441,-0.9202196134990485,3.283801124207016
0.2698147196761492,0.037060124382448156,0.26202751552337555,-0.8245337198774464,0.9161908692392844
-1.2507440707583672,1.6424997160712866,2.0708896669919157,-3.427138652757064,0.9936915463571407
-0.44989836072969264,0.5246686505718865,1.0197676430100042,-1.3481763591148,1.0459613012403024
