X1,X2,X3,X4,X5
0.48151380904019264,-0.8737276764963877,3.504236134364304,-3.1720578674217044,-4.3036787066362425
-0.32426811761971036,-0.9848160508582595,-0.48691039114226364,1.844001933206623,0.6391292089052985
1.3503185616825342,-0.6038753369368115,1.3858027171588263,-0.03329080974208565,-0.0040036141753373965
-2.4447378463232083,2.4948478083855194,-1.0714448758778041,-1.2975126034104605,-3.8668605564494847
0.7435149156392368,-0.018800079352857074,0.7251282622706247,-2.7443792035035686,-1.9369737830710465
1.98650597547966,-2.1848116582185595,6.9888275663143755,-3.8287264697780317,-6.282945087743818
2.74525856055383,0.4187500954208858,1.137337068513467,-0.6368472869629208,1.1014637182709408
-1.6354259406048992,1.9601948674420508,-2.451107242817058,3.1536807440658077,2.262888193835213
-1.4802303554894325,-1.7293711339994242,0.7482064995895634,0.7981301915692561,0.05482118370280009
-1.5277808595151912,0.6233059952561618,-3.1404976386463,1.3123112589616877,2.451102777191227
2.0112634748702627,1.0423814235851432,1.5831140277978515,-4.788266072293202,-4.632659939137844
-0.5800692655356395,-0.803424668623684,0.5590445527837684,-0.3929391052646594,-0.1633685113092228
0.2069443473582265,-0.29236119080941253,0.31229732459867204,2.0924733890253977,2.9950893982714417
1.1190029773158907,0.585376145491746,-0.341726494453926,-0.4824630561814399,-0.9081126519834916
-0.6922521206704224,0.6696084397633867,-0.023431193982124565,-0.7785228037968026,-0.9324412340380913
-0.11352784261029428,-0.4722687724532288,-1.61083807177908,2.2566445091805907,2.8440962460354844
-0.3944565148000529,-0.1570321683155406,0.35653606030659113,-0.7936991939015389,-0.4366047868281542
-1.0030924164463157,4.710967683875133,-6.2201677979015475,-1.523369714219784,1.7499931792408496
-0.47336309625429224,0.3727715773614461,-0.07622958199361446,0.23330533168079715,-0.8693221630474786
-1.2204849297360498,-0.5665990263694836,-0.2732996658937975,-1.2140452918911582,-0.0015277504427030353
