X1,X2,X3,X4,X5
1.0995437388082063,-2.2982444874270875,0.6728421567204043,4.728058944153698,5.51481758650799
-0.20638698999374241,0.9570867236987275,-0.17097448425154305,-0.45577188594314105,-1.594752987152647
1.5516702102296465,-3.1595116096027054,-1.3727529374891079,3.205508494725534,3.6635829425090884
0.6076795929882457,-0.7793580863469598,1.1581074543832242,1.4407994399317252,3.69088687691658
2.6228374068658193,-1.7455185203691161,-1.0864900160114328,0.519604854652406,1.6788357259433497
1.4476092008684762,-2.9124346379791337,0.5357504622773104,4.575641864453839,1.9680593125693089
0.26263948044471,-1.1052714088326214,0.9038580795965431,2.724742242525656,2.7571090445282707
0.8412332848388504,-2.4723648516497967,-0.10917716409302836,1.3804899332698315,2.5993616020416335
-1.4590055313874637,0.32621837252890595,2.17001762154428,-0.28925579853486993,1.5274597826915877
0.3078170624310705,2.1042464043390994,-1.8203243790845698,-8.087029253980125,-9.500025651488661
0.3631904424900641,0.9207739322232106,0.674807574751028,-2.106305498781031,0.32539932198789034
0.8254162193520324,-3.2365355708147687,0.48060219630544215,3.9806500375094958,4.911486419079863
-3.446079474682219,0.47062132223836217,1.037993510393818,-2.072682103864535,-1.2519368678081428
1.401717934420627,-4.049480195565152,-0.7565931236534258,3.2217422004692633,4.479080277327287
1.45153813427433,-1.7549373099551508,-1.8026690629355762,3.0462796172841546,5.195527900299965
1.0787573641809656,-2.8493662164048157,-0.6208189400710957,4.254574036365059,5.420972079418514
-0.4202286324713152,1.1060139112840206,-1.5987121999951752,-1.1586440114718342,-2.465823187322176
0.09765594053444213,1.3843822944373818,-0.610641439053612,-3.0435939395813083,-2.938180660741166
0.608347351032661,-0.8185411110639682,-1.3441348378735336,3.2596945908469652,3.2902978693728295
-0.004718375125056178,0.9237897297743461,2.719487081740842,-1.7777582220362929,-2.0032409111191174
