X1,X2,X3
-2.2919645423386394,-2.466455167486353,-1.4113296152150445
0.4673899532909789,-2.87595342117482,-0.07671974616114108
1.3781198172334013,1.7643957430031063,2.068035780251126
0.6428357515540026,-0.6047309349497453,3.4391194152706173
-0.4603846849551062,-3.2975194387501663,-1.8397565821221376
1.4562224533344303,1.9149298258161729,0.7957214678410023
-0.5571183676792957,-1.6502418389678966,0.6668773764881833
0.5702379041717461,1.1989012963793073,1.8958153753778855
-1.0769745495792542,-0.23499841831748336,-0.3012256844431851
0.0021082085019064173,-0.22177818923651935,0.5959416975915035
-0.7763431939460417,-0.6323819355002366,0.5657930164250916
0.671970651421997,1.1665869053736775,-0.10569904544183606
0.700532098576033,1.3745473521363483,-0.5688550839452959
-1.0898806178029687,-3.754318854644844,-2.294914311081765
0.45242397096565856,0.52467390918547,-0.13714900430947422
2.2921566722371907,1.4643951217400422,2.469752256034492
-0.3591849747785664,-0.6035978230320447,-0.16614917429811066
2.4014817708090432,1.8703308674177672,1.770453843555154
0.23358015028195586,1.2638814750863858,-2.1244811506991774
-1.3991230300639728,-0.8186858848831842,-0.27596972073948545
