X1,X2,X3
0.4363148985581296,0.8015660290501165,-0.0827704232868221
0.786120472268549,-1.3064951147931592,0.3017262229098795
-0.8443289325587309,0.6802535921184829,1.311723609786196
-1.2189571709621674,-0.23609689995561256,1.965796643942614
-0.6472454579357046,-1.682002086097699,3.3696587053233023
-0.1976284965020008,0.3377197480104282,-0.924474638973689
0.1787154602708661,0.08210795633181536,1.1333156113520726
-0.42184173456072055,0.2615055980595713,-0.7765516020632925
1.6875685024650715,-0.9868808516644161,-0.019028048173495682
-1.974658995369908,0.33927868178452747,-2.1849530107900974
-0.35017998214243506,-4.583906618171836,4.646480151863945
-1.1702889201587205,-2.7218561221713085,1.5127915337919906
-0.7835634565988483,-3.110191448930423,2.8955507761838497
-0.9696759434789658,-0.896022716252924,0.7284085265022564
-0.4175314950483297,-1.5836769137762512,2.219597849912309
-0.510992672543392,-0.33620111922362605,-0.6599352749812728
0.3092353398729114,-2.730591756111456,2.062994487431611
-0.7399421127550769,-0.41682056428772485,0.20774331971442966
0.6193040721382297,1.041909323728025,-0.970628526300607
-2.4865351745624813,-1.0071440496504602,0.04176589695396837
