X1,X2,X3,X4,X5
2.1187896176698047,-1.912152718538647,-2.8745484859924653,-1.0277350888969718,2.570580574949506
0.003831385751378565,0.6979515316673917,-0.514815696511466,-2.8424214575064632,1.8989517097144257
-0.08137012293126832,-1.698130002782875,-0.9073572055929883,2.8124995615009816,0.5549678638122504
2.190894976115493,-0.021062021470332648,-2.1810787710432793,-1.6416163045085868,2.7805067346068912
-0.5382758936542175,1.139346942570874,1.676872717008929,-0.7192275793437231,-1.4867588614853324
-1.2610008832567972,2.6564998720980095,0.5588556917473851,0.2502487417155894,-0.2695043086603984
-0.2520089289874694,-0.6645861163102119,-0.7435538704645812,1.0183363046877547,-1.1799178419454632
-0.37208645227265824,-1.6815589769459127,1.905975373735435,1.0049840271293669,-3.6259366066530223
0.39143387519906186,0.9492613943978403,1.8592990632519824,-1.0326230112441959,-1.3851413223325812
1.550084467982611,0.7501769984212971,1.7481639239997075,-0.2117597614785597,0.26775180208701255
-3.018165400029226,2.319904676270447,0.09742086680086842,1.1191880745468092,1.4859382078613186
2.8364136788261525,1.206734966302502,0.41194840726618137,-2.4601316857113495,-0.6522620861554999
2.03294795888491,1.2942659168689563,-0.08878783033604154,1.0992050555138493,3.4983003876109096
-2.1836447323741495,0.17989934340684055,2.2790778613169973,1.9404708304219014,-0.6002093931905753
-0.7778340392145854,-0.6126015318436079,1.5763745741723545,1.2050608549334079,-3.222636858325699
-2.709835061189549,0.06535082276308563,2.9313007609259945,0.14124329057922058,0.5213048008097272
-0.6673799461625045,-2.4435539943777256,0.5592478478699524,2.3211704646754803,-0.2405639713509428
-1.3964649210424664,0.13705868835839752,1.3769289010032046,1.1927924181458176,-2.2768774283793825
1.6991462972455975,0.24342271467385557,-3.6240509155591307,-1.0697450948030702,4.768879325121033
-1.7400908441727105,3.4328737234988567,0.7766935795083919,0.037089781214371315,1.9463621793862584
