X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
2.2248581509524348,-1.1259258698792909,-0.0348190451781007,2.450655988212027,-1.279665116747126,-0.24516916100353134,-1.573121526317401,0.16907564599763775,1.2823129021089141,-0.33677965892961087,0.4722795144085038,1.6147080250983041,0.47881353068388266,2.2917019950758486,2.118966614723994,-0.20766951475209633,3.411702007433535,-0.3256901671507475,1.1801736161247816,1.1939066490562682,1.6787725375812566,0.03501290063742324,3.595851664063642,-0.8264050851119051,0.3519721628478656,-0.1664009367846336,0.06753118920054127,-2.0179478199883265,-2.2705515453443583,-3.1661804841794523,2.032848655298248,3.1606756118862074,0.8845325827449693,0.7683129514001229,-0.7413936929836494,2.561943110387743,1.6296429272208997,-0.7344062383535975,-2.1262298475825507,3.409992069434403,-0.6201403460461101,-1.0211378054096945,-3.589767810723757,1.9063680398738576,-1.638032555448534,-1.843887233695197,-2.527225346996558,0.2203734807692066,1.3160603669739785,4.765570988899178
0.10406804140936397,-2.0087972137695065,1.3011986522134038,0.9887003335653461,0.848874382952758,-1.11245826829565,0.5998124631917527,3.0518071184392004,0.01631066104888644,-1.5550867819979939,-1.4405302224187673,-2.9037733928115586,1.5453701648153144,-0.5128824601589715,-2.455677326466827,1.217234506419222,-1.066380475013082,-0.04465137455335719,1.2496641862727467,1.5060609071766948,-2.708772964684546,-0.05748897693931565,0.4412576210371064,-2.4813269230895916,1.919531522542517,4.443908152048455,0.18300883596602868,1.5683279890849007,1.6003862029604785,0.8829063105684694,2.7782254164446805,2.001874539384343,0.06628653206229515,0.047462233213371396,1.821817814510793,4.759849429429641,4.342157687807108,0.24740289879047192,-0.22042835689433116,1.4305278519789213,0.7484968525184512,4.21797904309376,-0.47348825858313726,-3.03982191128072,4.403173945118326,1.1400886185886965,0.03194014713598148,-1.0701507349104915,0.2132860607167738,-0.253103878909392
-0.5357761743029061,-1.4779929899074025,1.5900860878802825,0.41908512205363113,-1.3984026042796434,0.03098012428587859,2.726422112332911,4.009051399420803,0.004829336196816183,-0.04625592593405279,0.4622224860132781,1.3892727659696456,0.9051670664113572,-0.6007175127604355,4.16269471759715,-0.73873366464997,1.151584729524941,1.2331952573626848,-2.056146838364442,2.4237598433003895,3.2802455105369783,-0.19005475728409338,-2.6665438684532554,1.7886690941143382,-0.6339101412308482,-1.163680071343384,-0.7192386014159831,1.8992754293427727,-0.4301702242916822,-1.9913759379281637,-0.12653230697128054,1.3943005417012437,-2.0842585034884236,0.3111836981664635,-1.7691745193286383,-5.089476417642108,-1.727331390905796,-3.5406869909562975,-3.212143650572358,-1.258618263274469,-3.1589744212524358,-1.6771055476691652,-0.5309201799510039,-2.9432206790273225,-3.360223554011728,-1.9115326549082692,-0.5011597124449589,-0.16454382846997329,-1.355737819132538,3.944321076432899
2.4979980351089726,0.6728790664465348,0.846414075138415,-0.26832978163187804,-1.1052133098625025,0.6026948657279136,0.48262218134932083,-0.33701143075208334,0.592352800387941,0.391678467297417,1.382759710267337,0.24766321756251203,-0.42894670491999076,1.4778449937696856,1.257881474389711,-2.1780579905573485,3.010537968579958,0.8883246347754489,1.3029196916348158,-0.19009493651494122,2.0439350134497385,-0.3627352509770031,2.607447422346141,-0.12928165657120064,-1.2273019598994854,0.0741503438317701,-0.19062053782108285,-3.4302514049675574,-0.4942962514176198,-1.2082622660557671,-1.067999674530854,-0.2675003373282372,5.085996765313171,0.14261336165901622,0.45907556213776907,-3.0293877004842757,-0.8611542881509564,-0.17670855596044288,-1.00481973048148,-2.5483606815638664,0.7129651097236929,-3.5004089995817074,-4.0758461872663005,3.4486939550626845,-3.3386253597244764,0.07836594847961736,-2.1537878392775807,0.1292558412487137,-0.15414238400932123,2.6821879620883466
1.4397380137975904,-0.3227300041508786,0.05907226718092249,-0.28282962567637077,-1.2468715030340802,-0.5530559444908685,1.4162571476380679,-0.5695347003155231,2.259511765735234,0.2243771058695069,1.0175066282206193,-1.7937846781807658,-1.87274179204372,0.5296372675417964,2.731376548756159,-0.9609785004234167,2.9373222488526687,-3.6920895228193733,1.8804065019102945,0.7331297476606489,0.09702208272216911,-1.7383941730340762,1.820230477252752,0.30196200662349537,0.2712499839677738,-1.418688048501087,1.8241559988217715,-0.8944108912523218,-2.8573990043605244,-0.9337850961666068,0.06568687381450561,-0.03961064801392224,0.42922420040603393,0.5536323724028291,-0.07154253987802328,-1.1976238291274899,1.2713025968938907,3.262158870570631,-1.5459461383332538,0.3629759597675449,-0.12375323169222474,-0.7941403147775055,-0.8415274396543825,2.158435621566472,0.04153621889933645,2.3785124980488366,0.12784158969012627,0.9765584630320451,-0.48697188541309094,-0.725950897434199
-0.7903593365830613,-0.27751031161788214,-1.3170164602756376,0.04442261032948014,-0.529562003991888,-0.26150787859414515,-0.6032040633475388,-0.2429919717337265,-1.7068453784185058,-2.2272575033550903,-1.2268886516132613,2.926874822927581,-0.2967301632803111,1.3095704901465992,3.367794355919745,1.1353002293625944,-1.3681165774009632,-2.0240561337512846,0.3364904052125659,2.1841218373296165,-0.5955753319614289,-1.0388483806774136,1.8941570066020792,-2.335509157573096,2.778801712559331,1.8223532391725643,-0.6665172284956912,0.10557435991307673,1.0830458256684143,-0.7878878545490052,-0.41011688451600703,-2.7294734738480715,-1.9811408365502199,2.15666085918418,4.2199779117661,0.9223488254733271,4.62734380329933,1.3395783885221775,0.6850435637379082,-0.32384159034139587,2.1843161805258005,0.2587852448708743,2.1815538693297407,1.1079103977719313,0.3546786270335529,-1.2994915900812583,1.8272761313800923,-0.2790966075730061,-0.947767561264135,0.23292280353186956
-0.8496043259019515,-2.099355492207096,0.8580179481709018,-2.297905277651725,1.4424084187998873,-0.3561974851769363,-1.6196002643217156,0.9230042512858507,0.18659181947058906,-1.1110816898846174,0.2663287371719404,-0.6021561830653844,1.2287898984799899,-1.87514939779529,-1.9226042304662168,-0.8460861523656724,-0.7029911375860116,-0.5317774937840917,-1.6011121278170664,2.608374608284449,0.0030719609583508833,1.8704585259010207,-0.6493598268962094,-1.0015154230734957,-3.268579971891538,2.136064177243426,-1.4483123679376402,1.751882444181798,0.22715018054387248,1.5088793619908345,-1.9080037499576292,0.9226903248088123,-0.9978206489371952,-0.8247076125828476,1.0243600210965231,-0.0968165439533899,-1.6133954618730328,-4.268051169374058,-0.5873180546339567,3.718244433364222,-0.2509087478600329,3.0200524537984474,-0.38499099653498087,-3.1909186589198475,-2.2008192062773992,1.343534845458443,-2.173584588348622,-2.4303818800410237,5.181254042942365,4.929390532364089
-0.8723512002003544,0.4272419730471833,1.0368793541490609,-0.66032619220538,1.3252897105946129,-1.9737721721094856,-0.9425720524621515,-2.2329091187314303,-0.04689867509641249,-0.5798856957642177,1.4778154719632768,1.6358613434573939,0.30299697041329177,0.3995072310746445,-0.22108243176203174,0.42047706207352287,-2.847173365881642,-2.52433736579705,-1.4582207552315667,0.5685307613695897,0.6045997828369276,1.7404307663952978,1.930884178573761,0.7944177747131334,-2.1120521192527426,-2.203630525959451,0.2020065054093535,-2.469393927943728,1.5091858428091418,1.3314580467659545,-0.8542880944159154,1.1882234656565953,-0.37628187301583305,-0.1898855150801686,-3.6792677222398273,-1.1003964375051496,-4.5756214254517475,-0.15300625531859535,1.3255045986502485,2.7336330662974295,-0.3277394830283018,1.418764750169089,5.083741318446451,-0.32325823319962277,-1.1300975461845635,0.9255083025960658,-6.041102524261367,-0.19687996424900223,-1.1468935547807235,-1.944525987707787
-0.7597196791775186,1.8273285400125292,1.471199883062404,0.7733324593640563,-0.29128147714932223,3.5439297135054533,0.006535885089935589,1.5735464571614215,-1.0192684306694095,2.613745658057473,0.41926881552492246,-2.097104165964051,0.10222262202381413,-0.04270304541702974,-0.1287872154199885,-4.114785465946372,0.7884869318116317,-0.40631498626811136,-0.5767144189068497,0.6661926860879029,2.3998165625065995,4.6796272034954765,-2.8052591176091917,-1.216357017006997,0.9151620938336558,-1.125039511446771,0.28730597657494994,0.8768984844683553,-1.8544122307833808,-1.1867157773262553,-0.36998434463651975,0.7357922283784784,-0.27399166677292697,0.0756268676330922,2.6157778464050105,1.4241498544657631,-0.47732325040940976,-0.7998621407588153,0.11561993392205738,-0.9400870870365367,-5.108827470346318,-0.3769145276173776,-1.6528273473717077,-0.18683143942166788,-1.6092777092827206,2.2592567081255943,-0.18757913977453944,0.7805961394802707,0.6195082913867933,5.0827048081141
0.3858740089892523,0.9915792760790455,-0.1352920085319436,2.181374886691098,0.4567979503998283,-1.607319785695813,5.3028861051959515,-0.21554147593195683,0.912967167604515,-1.8162650755404837,0.6534552397887342,2.717787720460173,-1.3638017360793984,0.6013931750151229,-0.5726893397701991,1.398958791010493,0.23995595081386423,0.20862667883294062,-0.5358989104682286,-1.3510993568204879,-1.228536229432102,-1.3220455126999613,-0.9948043599674241,1.311378649380997,-2.1834161440272366,-1.6609337162258915,-0.8827052363352247,-0.742013445133086,-0.15826641408317293,0.5929696555195568,-2.843644411656638,-2.576396143648362,-1.0573479145604314,0.761071574647969,-0.722261305795177,-6.55744191551376,-1.5397876151901353,2.5015815944163156,-0.3119586485519892,-3.179053709250533,-2.1754959682387596,-2.469098141238327,0.2575024968231536,2.226094340314414,0.8015034852265095,-1.1597666468756715,-0.10200935259684285,2.4343863870650617,-2.5024830331044168,-1.9573482642817868
