X1,X2,X3
0.9567031149756888,-0.5259392467068709,1.727137191915386
-0.3502750198188193,0.5948134006737,2.3210296046484467
-1.8195170127298501,0.5768909404799715,1.2116090504424635
-0.456879606003198,2.098363338458867,-0.6339610446376848
0.5211112643172168,-0.152168987034315,0.5149790286722727
0.5145333031844791,1.992092969743039,-0.11678003364468892
-1.2962165900962577,1.6202501149451283,0.9521574204847227
-0.750333352526905,1.4220299844237771,3.984658446904506
-0.12039944891169264,-0.005327618324340346,-2.304464974004547
-0.23147098671354102,-3.7315279867072237,-0.7322411034247442
2.2533914531255874,-1.4497509692238448,1.1774551922659284
0.9428093407200534,2.003057664054885,2.5762303823997414
1.4576441819644408,-1.9473580402331245,-0.5649104975838085
-0.0706051389369488,-0.02914734888003416,0.130611900006367
2.03261747413339,-0.8464510263891895,-0.693833992967624
0.5477103534756227,0.4430968048415253,3.243008449681593
-1.6018227136845786,-1.1782994984249884,-0.4899010188426798
1.4355021918336974,-0.12214753830410648,-1.32134213438882
-1.0873748716943754,1.7599216018234753,-0.05162855218795703
2.515484715519017,-0.09975769764975387,-0.1370939912799157
