X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
0.18670510786726527,0.7422117605252798,-2.1351154200777045,0.7170467753108656,-0.36988430837960357,0.060808400229129984,-1.6607889813118188,-1.2540119020580678,0.9604972332145019,-2.400762957182773,-0.9503542299856806,-0.36406032753927564,-1.2471178416205146,-0.6163552976498902,0.8488211526436111,0.973295906283086,-1.1269731122238047,1.9615911789865703,0.5589350760698084,0.4012219890092636,-0.17212611597425054,0.06513138651580619,3.243390579028326,-0.07493776610901877,-2.347690012288682,0.9810446167476135,1.256533206059983,0.9464346298223509,0.7880954874897957,-1.142848848035612,-5.735971692632835,1.0401506323958847,-2.73278540973818,-1.6981543702678847,-0.8750759343507025,-1.3048065328264613,0.8877465747745534,-3.135196420940519,-2.6625151517803354,1.2064131414081114,-0.5439534933143003,-1.3728940100175833,1.0224839020668461,0.5567154636897192,1.8365411560230278,-2.0835927296906354,1.181541063149762,-2.8489686489288593,2.3941220632891214,-2.446542059260005,0.48282757092395845,0.8108348406086823,-1.5390542861853003,-1.1648170588877484,1.2098032410492996,0.3974563612877126,-2.858707255460449,1.2978898794509308,0.8021912277761085,1.0518049725896215,0.4286819522385573,0.13416219919603325,0.9174115045770369,0.8374131492390982,-0.8638853169850691,0.8054595232561659,1.6967832584157048,1.7106573945657444,-1.1112340490767387,-4.603277909532954,0.48147512275588883,0.7053096206025129,1.5761531490356566,1.924356136779572,3.910384979176299,-2.342325707970478,2.9774274396818803,-3.006022385417558,-2.0766882206820902,3.578387516474824,1.881041058028625,2.4450988948741723,-1.7940415192677721,2.697714579200445,-2.523406485059277,-1.4782732972886081,2.187675466035139,2.366812109314154,-0.8509159284452348,0.750365781513786,2.2652016348759307,4.1581904497632625,-2.32024428325707,-3.1200197942506103,-1.772593706134367,0.30735527433117077,-1.2651616452234231,2.771064893696021,-2.0585592134552853,-2.442547271334804
0.47774968744110174,-0.643148107368551,-0.39368836247748346,-0.3649723380347844,-0.5893753484349998,2.1854484055872923,-0.4201234603263291,1.3815911887537577,-1.5568876188211223,-0.16506331785216105,-1.0877090037376693,0.4113196743571388,1.5040423120669888,0.1678992419973954,-0.03409280197144827,0.9069580899990388,-2.002107424531537,-2.09880442292358,-1.993990857218812,0.39841230486529444,2.16558806251435,1.1741702709179254,-0.060188318413747,-0.031583671819742865,0.17354695904445588,-1.025700658164282,-1.4807091016842135,1.361521824996001,-1.1216117757437427,0.4276366156197886,1.193576900441088,1.3861140734665724,-3.5832848487464286,1.2809406210422218,1.3080606786418942,-1.0038692289393634,0.3259193250208863,2.930227290552033,-0.7661668253777608,1.2589667968675942,-1.2358151816083898,1.4303862577280737,-1.182577835347794,-0.7224932388053484,0.7961727459514045,0.45243131611032456,-4.462025653387122,0.48273882936776785,0.8105393654219383,-0.2812904555885144,0.5042885795566545,-2.160763819075409,0.6525513967490394,-0.8682963390413192,0.37565334532494987,2.386291325236975,-3.5983957116581307,-1.5564503023952956,-1.3912203008903632,-0.42947505211363163,1.2166006689662454,1.27856451173615,1.026656835179986,-2.280210124185377,-0.035082139336473084,0.5079234827122061,2.2181604772157564,-2.965874308269908,0.36592406189106497,-4.708739108417301,-1.4989998426747342,0.117816285549763,-2.838972910644849,-0.6197825043827037,0.1641929964794866,0.28468645388639907,2.7302813952923377,-2.5856731712960985,-2.016590116682796,-2.7533078906168043,0.374855087734791,1.2001774481290253,3.344075608833916,0.6556954965967394,2.8929105005653657,-1.7070578921237098,-0.025024238307869373,3.8079854905631754,0.900858880361704,-2.1056330879170075,2.5985200657431617,4.729834850150907,1.7222876491712382,-0.22001108077018672,-0.0790437650217597,3.523633534028572,-0.5096130087066593,2.01783496868683,-0.44785016840952857,-0.07967622396514122
-0.18072770659119275,0.6606988058523487,-0.9838744116468043,0.9167845282423394,-0.7219280022339549,-0.3414513417197841,-0.17089559467696425,-0.21384905341956534,-0.08527121909867148,-2.25158710663354,0.8963137486669035,0.10465084552776802,0.4903833213909798,-1.0663461071170783,0.18750304270078602,0.40024638465785867,-0.36830447136981587,-1.209588916559222,0.9463722784858757,-0.14298970872993447,0.3520765126050446,-0.31400190223033453,-1.0807467299987739,-0.2727889070428157,-1.1229891427501737,-0.4821686259496726,-1.4615644397060392,0.4584528067040529,0.5742516891312744,-1.4379445359204202,-3.4739447734446722,1.1791859207875701,1.001683237874946,0.8410836637382838,-0.9432940211286548,-1.1006892280713796,-0.7430158033422173,3.248201308376909,-0.7963752397005874,3.736873446068869,0.502636116240769,3.199089049371934,-0.15785867171646906,1.4464921650106661,-0.1550803821810582,-0.2983180716281472,1.8332377785973495,0.6881788545486281,0.7815379029236803,2.3185111870647566,0.9271457692596963,0.32697116339797183,-0.450009423896373,0.5242349045261632,0.7161834032905708,-1.3720385773648336,0.6773690469555768,-0.3598048540726521,2.570755716416664,2.2615726427155427,1.698480308664511,-4.47529464958534,-0.190303944558048,1.681635289255342,-1.8149235693293333,0.25800447895458983,-1.3842607759440624,-1.834603301403686,1.377173163366888,3.7083307461176944,-0.992482057163846,0.25737806015776543,-1.0889077194490961,-0.47788357050401964,2.793580492474114,2.970438446643176,-2.655199515180939,3.2354150041936487,0.0014908083415392966,0.9566858570100185,-2.4961141894344285,0.16473151888275134,-1.575549687069383,-1.8237868657743042,2.0986554154454673,-2.7620216823490873,0.7871171728450101,1.6065067367104922,-1.1074432939085166,-1.726685018827079,-2.961274752038892,-0.3482889859134698,4.618084219923723,-3.560820321537042,3.5777286424529766,-0.2705027966887309,-0.4493967026204002,-3.041940296778668,2.9553018229791617,-2.8964366673933983
-1.4039540701108404,-2.5959947044726275,0.5971637516166094,0.5448177435491102,-2.091743582429492,0.7073043136592989,-0.5497290219699845,-0.5962184390746951,1.2481984346912318,-0.5504483898817364,0.10088836823750734,-0.6649845929296677,1.0528489525466012,-0.6088562009868003,-1.6339328101674306,1.4542768619891282,1.642103423725631,-0.6082095626091667,0.1600401510339701,-0.5532587216685012,0.36593457156139436,-1.1518012643794195,-0.13350675117271155,-0.5193786445779707,0.7533590709509147,-2.0449262340936945,-1.791024415412487,-1.7443316411240342,-0.5986439561534911,0.5762702769763716,1.3674050791444494,-1.444912911155217,-1.3894499622888703,-1.2603159368759511,0.6614919882532662,2.38567091191084,-0.8679589901561973,0.2472377577750744,1.0557139937816644,0.2128734595842311,-2.0492962826012247,-0.620149382315452,-0.4526082245317008,-0.5431164419137927,1.675356682477672,0.08908451193494887,-1.868317021526529,4.058333306203137,-0.06425945563867239,1.395483702513601,-0.6012403588904042,0.579756136664791,-1.0122389285139692,-4.479253048156215,0.3074703263530151,-0.9136735799773439,-2.2802943284857227,-0.03671533786510728,-1.4996784158386147,0.8978437827602388,2.3511711162202427,-1.979261814645329,2.354551253641257,1.6836539509337347,-1.5050660609063806,-2.336000606294758,-2.3704522472878944,1.7228692575407698,2.032269307021954,4.009029495987167,-1.0631900583869527,-2.8489645105454637,0.18507489103132843,-1.9496088118736106,-0.4626405875772356,3.767677840368992,-0.5368434055136014,1.817824633167408,-1.2680454729665158,1.6339913399197747,-0.5377111741744454,0.032131301455482875,0.28299346539398074,-3.092218103148512,1.0543752415039258,-1.3910322053199993,-0.6281584749616087,5.336420509437698,2.608217368419441,0.9149285908409066,-2.3048646574331118,4.386869232848797,-1.8725293968691943,-3.795950677639415,2.254362854491713,-0.66267253364409,-3.925543930900111,0.1921440404363023,-5.121937888479803,-1.2389964545105085
2.225917295310047,1.253408777964719,0.8981460173373642,-1.5826250007011136,0.18171762683353818,-0.14656765796996438,-0.35000867930039464,2.2173817289515427,-1.419393816552105,1.9235967202978652,-0.6663840211579946,1.1022695823581727,-1.6688360496850474,-0.6876310607550944,1.0815340326133278,0.06541364711289342,1.0431886442429659,1.222939931461917,1.465858878386685,-1.0044097696486975,0.04279282807494181,-0.12228205515204188,-0.5263149086154075,1.3953548720543232,-1.551167714369164,2.631081337647553,-0.0613397384298889,-2.043363104513545,-0.33642187405010465,-0.743340214623778,-2.4608375014979664,1.0073572420747228,0.37579866495157455,-0.15445966425999336,-0.04787938493120184,-0.106827429776498,0.7626063728099168,-1.1542887913640867,2.3487700633275765,-2.492287381754083,0.09541791223041221,-2.179109458423105,-0.15238544661633557,1.5619951352248462,-2.3373381825998485,-0.009532992805180773,0.8100779116860986,0.06216431701542763,-0.14936491354074924,0.8858061910443996,-2.1724729087551675,0.6141900939612495,0.1397769513336957,0.8434197714007914,2.7905702529549137,0.6675450836565175,2.18390415928356,-2.840676489376575,2.7221260971894234,0.95146914444236,-0.16851783493596117,0.2903867122264455,-1.7716193104941604,-0.9593752313288264,0.2056590321752662,-0.07999756312775785,-0.016757219454923145,-0.14660544004349263,0.6098866029238341,-0.49893481631425596,-0.0906820185130634,-0.6813575882743123,-2.0868669601893926,2.9172654739373565,2.171014562163411,1.8807384424111544,0.11077162106300377,-3.1638940308086188,-0.4598834735002043,0.9572425978739304,-0.17281377566705888,-2.3290013650292503,2.91355958968602,1.1215604790368254,1.794210863494255,-2.3266675508937933,1.9116752154995924,-2.478432392771518,0.22652111756773452,0.5117651588223295,5.123673183261038,-2.538085401568471,6.574961287178815,0.26179259188176074,0.22175149117215298,-0.5652995271097699,-0.3785568773235399,-2.265663155040549,-5.786025745577038,1.9539933826093239
1.6466187418576472,-0.7472715676624782,-0.39014485338528704,-1.9641595050298006,-1.1297222025066487,-1.4474798022831694,-0.19283366769464125,-0.03577363768424418,-1.246467833469953,1.2482668165779547,-2.5515545258062566,2.167179284477087,1.6037801101000095,-2.5275457964609664,-0.8595512038737226,-1.1753845232940363,2.276458431610636,-0.5076326907065672,0.9756171161413537,0.19834159577550592,0.9732917907934868,-0.24315672828426116,0.2809380504678388,0.9876474094355476,-1.0613576068791368,1.2202466315423461,0.9969067178836049,-0.060506793485081624,1.559106441574117,-1.5902825674497885,-2.486544855610654,1.6285634667694293,-1.9796577355640745,1.5775715748317816,-0.5347308804588747,-1.1489277304023793,0.6453364812039274,-1.562678842044475,2.89373905861256,-0.2772554718047573,3.146670572941258,-0.8419947681593158,2.124842182793092,1.5947466734403766,-0.885651211826588,2.0732594446612236,0.1329430493069711,2.4612731049573116,3.921936704384364,-1.5800521735846098,-4.563626052704407,1.6554153041875213,-0.2346586501640513,-1.0157887532576066,0.551722195697267,1.122037630239321,-0.1609633392465749,-4.333112630899583,2.2043224469033897,0.5896334171730031,1.175756366586878,0.6276684271109383,-5.097050337126157,2.4371582413764408,-2.7634216093549706,1.239198212608033,2.207174837556082,2.37693060050563,-2.605968563481964,1.3739710083899046,0.5376610647644113,-1.83305331061911,-0.7227035383222891,4.045418863914121,1.670885474572465,-2.12893820756147,2.3467557311145564,-2.828191810375797,0.46743381983442056,0.5721946399789459,4.264372559577505,-3.724290315325633,-4.5279805927696435,-3.1721008363744194,-1.0363539042952352,1.656252289651136,2.809078736497363,4.452443848747387,-2.5810819653577335,0.2785444363314143,2.485793642668853,-3.4459031940185794,5.022636011774041,1.0992591312063347,-1.1241105072680835,-1.701836313900827,1.6814449830955593,-1.7283936450294868,2.727458387040961,-0.04134138333042936
-0.5474335758925577,-2.385101053699996,0.9535074028084134,0.8103035534102865,-1.0553831025923408,-0.304398350645666,-2.1804376736548186,1.8227002147029105,0.6740222589358831,2.623358559287842,-0.728201176813386,-0.12862015419597705,-0.6420212645200162,-0.8133530705730864,1.3179813382728525,-1.0252411648300601,1.3173301114479175,-0.6886603235921047,-0.14527328705811915,-2.7675205292403238,-0.03376329261018006,2.662542044487266,-2.0769480929815547,-4.513057501979451,-1.7501068083857996,-0.155622166355535,3.872454301606418,2.3359081586366686,-0.995611972437854,0.1311503743301702,-2.5329297122144645,1.5648227880582812,1.9186116858937514,0.9874476050824975,0.0168800212362956,-0.11816842010280748,3.450599801097961,-4.21877488954749,0.9758487140352532,0.3566992047722321,2.431724372493266,-0.9312178409395836,1.6924309652381262,-0.9771172790161045,1.2557753592687702,1.7796392229920919,0.5773678075032935,2.298774114582168,0.26822172148327933,0.831265625166949,-0.4157001002557882,-2.719942552095488,1.7848322771119183,-2.072634434123981,-1.294710458693539,-0.4784662512460951,-0.8999131487420012,1.4620647068206507,4.21777646254304,2.0387791792378938,-4.275187355056932,-2.781016351772165,-2.8515594229698267,-0.9020771196375642,0.10606195216158087,-0.25158725574838675,1.1020534437731428,0.12443530194328958,0.4154339353614729,2.362749688390647,-1.5889728672306687,0.6218582311802546,10.89725081301183,1.4535134753755563,0.9960738074619582,-0.26456842001758063,-2.0349619569365567,0.8898438315694714,-0.40560888960649505,1.0179118123264845,1.4374795842947956,-1.0279160204312683,0.8732897344956856,0.7432117291934666,0.3373816523315387,-0.7033642612842599,-0.8628194498272331,0.08358394410642211,-1.007618136919235,-0.3482859990708753,-2.420390793583267,-3.0776731268760447,2.483030226281151,1.6710276553147032,-0.840445375935987,-1.276084157732132,-1.1809426447971414,-2.3976635082155395,0.9524482495241868,0.6486613956162156
-1.5072007760737784,0.09755271947463792,-0.5235799482120651,0.21131559812767572,-2.2895329662147432,-0.2535062654507244,0.5470364737592632,1.525040856939314,-0.4982664048088596,0.1232376477019748,1.3932304640047728,1.2249303852638236,0.9889546623203542,0.09905877527895347,-0.9296598103613496,1.3359837048611893,-2.9381677139843707,-3.0920293840390363,1.8985760268072933,2.6194016521130035,-0.30643324341457945,-0.02445085023290782,-0.33020132197139407,-0.10988147134679592,0.0436992426080511,1.250345680532668,-1.1664759184631228,-0.5923790176421889,0.4299575869856797,-0.2608711829888249,-1.9058944724115037,1.5785637490793976,-0.2753417300986897,0.33318029251924675,1.7562403342834034,1.4368814541790564,1.7809679383500017,3.2413692186833893,-0.591756798528209,4.191462548051483,-0.09682171631754614,-0.3836263328976588,-2.1640503963060813,1.8690645937970682,2.1183541839233766,-2.244927249306751,-1.5292499943646438,-1.5497243042398223,-2.6667798399240636,5.834683660681638,-0.9370302345123931,-0.15056539229696275,-0.8544112909580781,-1.2992188935073914,0.6147213783877995,3.0766962786162644,-2.0050973997420747,0.33149080369042494,2.345210445268378,-0.2694712540755747,-0.9638139875606653,-1.5383161590705252,-0.8632344302642265,3.9323827461326917,-5.09416236637469,0.9979215832966463,2.6126365873777666,-2.861136359469916,3.4494635054834344,1.9985446078492313,-3.0344455659910206,1.921851227358107,1.3777416040324548,-2.6622632454936745,1.8144298139171569,3.074216917652991,-2.9841585926394134,3.096704418517166,0.20534936028281764,-1.6872102582462216,0.9670189843073828,-1.9890953647778096,-3.564137253033347,-1.7806014862992363,1.4722081365274364,-0.5245922233290371,2.3051801704576436,-1.7443146071128028,-0.23110307330845808,-1.6503866923667232,-2.1072144889607785,-0.06312466778247527,4.463425641966435,-3.1392917798606663,-0.8464546993889639,0.1406893326930222,-2.455275650767154,-6.654514744115607,-1.4995274759088653,1.593814572803346
0.10062353394272984,1.9035201653122453,-2.564046426390166,1.4009016490842512,0.29617604616173243,-0.276421146113134,1.7304416525518502,0.7869557672048687,1.4855934543062195,0.6264847066638239,-0.42119433986424737,-0.6178256849145627,0.36184023282622174,-0.04208214672731566,0.5932030008893591,-0.04578535720253617,-0.2048879492853197,0.3750131661743422,-0.3945288905839398,-0.2994820823831588,0.08112906936521508,1.1211569470017504,-0.708065973062544,0.44761379664413087,-2.56908156632853,1.422761597901261,0.5520180335878544,-1.3064045886402642,-1.2692003679434114,-1.8286920664829203,-0.2932492942427539,1.2819455938510194,-1.8094337195822296,-3.5585711535887476,1.2149986002778066,1.7347746945386004,-1.0640053030178114,-0.8419610221813544,-0.27583528512419137,0.29180448394697067,-0.26304168227449015,-0.6908587543957522,-1.4223009043250394,-1.0503915529123222,-1.3781892938999236,-3.2254876289226124,-1.1189741753380946,2.2826218285216875,3.6085599270380957,-0.4347202176320253,-0.03801943389193982,1.7548380903590204,-0.8926290999407315,-0.9313552644287153,-0.04881879828413277,-2.5337675901672503,-0.8127484370453936,1.2229960623051033,0.4144067400155863,-0.8572959780695875,1.7484107060898981,-0.9318618519230698,-2.6181569845936354,0.7764639732621352,0.6484994440138582,-0.23053980486646147,-0.8202660716110293,-0.4314159137733229,1.4453249102494876,-1.858835451104901,0.7387537048451949,-0.06574134547472943,-3.3282810425831526,-1.6622788728331,0.0882272268657501,2.9677091709191306,-0.6635908772405141,0.40560357018269677,-1.0021360616502715,-0.07359799411569339,-0.6462739806764524,0.17805278827815318,-4.015317818852179,0.5864459936375079,-0.5458300453160074,-1.3621951134922599,0.3932293670521401,2.3342016855278134,2.888751503160204,1.3426679008464961,-0.0876923641580078,-0.24634842691158987,-0.18994073564853853,0.3328305938843825,-0.6648248406524141,-1.3134937346093802,-2.3759969040401137,-1.5326227711116074,-1.6782028646843474,0.35256933586459305
-0.053995107502449305,-0.571975684993105,-0.0912062161568269,1.6091420205564526,1.8402598434359474,0.4892560795626257,1.6295752084410662,0.14916401375975494,0.6087526882971629,-2.7594803056166444,0.4189110451058776,3.1902609367662143,-0.79440829681369,-0.2400804067758452,-0.06897515134545791,-1.1680438154320723,1.3041564631894043,-3.2991501823170797,-0.5015136920487788,-0.6647184506268801,2.5573404630289507,-0.23336289203957106,0.7182073586071814,1.9987143450861236,-0.2713325003262511,-2.1744295310317057,-1.4150632100367968,-1.8204059882094408,-2.296152430202102,0.06882575791175817,0.41502626041050805,1.2214919618027993,2.9837169359110924,0.3744560167837645,-1.1472930111016533,0.8579815398225422,-0.9183987795282367,-0.524546532709953,-6.14697960453118,-1.638455248321128,0.6745113560880762,0.7077327552811064,-1.0149757363034266,0.10086552557364212,0.0458597667070205,2.7855662182724767,-1.4095590492880146,-1.828630686441437,-0.358083241506419,-3.0654339907587014,1.3186761679639272,2.1164983118518386,0.8990300657561054,1.5798014964416693,2.857452396596572,-1.6571384259667896,-1.9716636459891377,4.816777636964813,-2.6659169569601797,-1.0699177540050364,-0.7195399196108292,0.27942307910453024,2.2590322343522256,1.3614281430559292,-4.853163016984855,-0.5846358528432718,1.3882597490329083,0.17579849738171327,-0.22671210315905116,4.795272485426431,1.6292123087736452,0.7201693343211478,-0.6189956925041105,-2.4167884430180746,0.00975551446511258,0.45968533143749435,-2.298685272964812,4.618255974086604,-1.7323593854756099,0.5770505702793645,0.6075448967942203,-1.981340423001254,-1.0658169069622656,-0.5570917730535399,0.5263199178516429,-0.8411554494468438,0.7687986950403685,-0.6204008006163094,-2.638520240924012,3.0705356490058398,-2.956883101611161,3.9623125663864687,-11.278996145054982,-1.173766897265676,-0.3740558862016187,1.5222020143625308,-0.0600676456691358,-2.0449981287807826,5.880566967291178,1.528530028377794
