X1,X2,X3,X4,X5
-1.6596800538612004,1.0159153774932803,0.7466005961010527,4.212489916830116,-4.568310832356353
-0.5082214760530305,-0.7409114890167237,2.441771561982775,-0.7937531458819953,-3.36211513397074
-0.1791475611775063,0.6730382565440635,-1.0859984293247105,-0.16777184161005143,-0.17484652585776225
0.2597141094047507,-0.0942720743476477,1.225351025703357,-1.992339020125409,1.6708080926434048
-0.5064556530936356,0.8296816244501275,-1.0763958809107534,-0.9500251226480592,0.22520841652172685
1.7017711190685743,-2.0129678275389726,0.3016869144509946,-1.5740228657008393,3.0798501100213924
-3.1183644834071043,2.466492670614513,-3.2726559659995935,5.498283982781132,-5.451368958742302
-0.3189662789935247,-3.5507844721159723,3.7538146471875535,-1.815124829712473,-2.163772662619758
-1.1415166412710094,-1.6301564698120308,0.5295197552955346,0.18355889610232362,-0.5851743428153424
-0.6990669338663066,-2.0072124951284773,1.850709863192439,0.5903493278544664,-4.638704437553079
-1.3832123873734796,0.13044653927821354,0.056081429374833916,1.1024195680281552,-0.3221028902054194
-0.5846522605495073,-1.5071760013349451,1.9335312301108818,-1.8965674035079938,-1.3524626956725028
-0.49376510548481173,0.12777842360984995,-0.8283694754522362,0.5252500049060262,-1.0347225559111841
0.353692004740247,-2.7947894115721277,1.7519081674685038,-3.1629657700142757,0.8350071551938987
-0.9331086312008094,0.33302531596135143,-0.25917275484074664,1.3014697831923139,0.3621077116749911
0.7302549779531251,0.5745483936298743,-0.6735119999712498,0.14999718358171707,2.0053173339667425
-1.9666564690823296,1.0851687151215164,-1.187178928440329,2.777810613582859,-1.8197496245147724
-0.6223048482596082,2.2286532131573495,-1.300929096660877,1.377397023919165,1.7473449665019782
1.6884363396056496,-0.7081363332122292,2.064782766331453,-3.973752054357555,3.729399400370733
-0.3553539082773271,0.6907881445074081,-0.6473084259040247,2.914271524934941,-5.475001242207883
