X1,X2,X3
1.6973978773856444,-0.7617711966528913,0.13911656983685583
0.9213006205454065,-1.4161526882421287,0.6170089273267554
2.036491532343505,-1.1778310352636634,1.1291931553204442
-0.5042547521419128,-2.5371698755409695,-1.1058031562743815
-0.38645488436385,-0.781088197270627,-1.8983196803582412
-1.1721703674577226,0.6852901662393569,-2.555509528796552
-0.5632952223942239,-1.525389182097173,0.7596978270668964
2.479369024195771,-0.1731361148993571,1.4536854238402834
0.4413889730296472,0.3095888982608488,-1.00579792324547
2.0085817802176678,1.984142543041568,1.1025411593030454
-0.36590222337855777,-0.3215715308011543,-1.5538036692974668
-1.3282874476517414,0.888110688974289,-2.2359303779408273
0.2561090979149494,-0.48128484294063967,0.5837595978285289
1.4612534541763058,0.9284877270632249,2.1423131918842198
-1.06070135100304,1.1328394711317245,2.428872179276094
-0.11354636586213418,-1.0984675436547613,-0.5909155798398188
-0.49174434746164214,1.5360943911533822,1.9305544274812652
-1.0034058520974802,-1.0418036924397964,-2.2071126407301795
0.4740854328015906,0.08226614028000037,2.784199824515938
1.8887033030215399,0.8043054945471184,-1.258386849332016
