X1,X2,X3
-1.2920867686096196,3.5741650250588695,-3.444435186764773
-0.6028628254854691,1.0280361640869915,-1.851542228764773
1.0700959083562775,1.475546064083336,-0.7229056219033241
0.1348030741207448,-1.1436495227018508,0.3046994508080212
-1.025777503438852,0.33234415091705083,1.8070466658737545
0.08992838516850897,-0.827245677078172,0.30491933827599665
-0.5542674591628542,0.8483830854551024,-0.4516862657548957
0.21300123272018426,-0.5474780404380342,1.7588514049863146
0.7584428008010858,-3.523716742679613,1.0222724999299961
0.3686396068021888,1.7239173436939912,0.6440681799949475
2.021176246652096,-2.5178084927578945,5.213340910368872
-0.3754536040915534,-0.07118096313825356,0.14655956248516036
-0.6770399029079295,0.7511829317660442,2.4746297538190527
-0.6287831717126786,1.2545343708805654,-1.3723102169168657
0.21742090138989217,1.163512726729437,-0.008518921020461923
-0.49798903314588183,0.17373580819922702,0.1160954490129689
1.3708844024218843,-1.077218882828718,2.940826269837837
-0.39054883057024065,1.627902017798582,-0.9396752388062865
2.989752328067759,-1.8249831302409594,4.049551098812278
0.1589764753253515,1.9836776156787097,-0.5492424123250135
