X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1.6709203552852443,-2.2190358222578843,2.086221874988824,-0.2197042173869493,-0.04395330364317011,2.1372436361455014,-2.480373624039253,-2.9095043110131025,-3.4377853274731485,-1.122712944517918
-3.1837868642850657,1.6751975521178937,-1.9623017168177328,0.25891099154893626,-2.5205992552167342,-2.709971974716666,1.2192152273213677,6.907229790565086,3.695644383231712,1.1812132489975986
2.028679864322658,-1.2936019285673792,1.5295100204028467,-1.0201374673471304,-1.1607023398223486,0.9296249114130816,-1.4805827427869287,0.32289704476468184,-1.852615604709854,-0.21357572217564616
-1.6198755586706113,0.7403390155714612,0.43727472915006305,1.5024832046384233,0.6874849073256157,-3.5172702168819745,-0.19931873986738757,-2.6907751376058022,2.029747757865854,0.6251273466436776
-0.40511752178971405,0.9835710175953983,2.8845164468872033,-1.638108160245538,-1.0458450319826778,-0.131354207207747,0.8794224436733518,-3.3640869915970137,-2.439477225443398,1.7214778405522526
1.3470896956083713,-0.38683779668030327,1.5148437845389666,-0.18478542504905174,1.055180336421844,-0.9155410243832586,-0.6219362996066935,-0.011479516052597227,0.6623535431489517,1.1048752180770378
-0.1603573963454902,-0.20826173236285433,-0.7635742563899883,-1.080132324473591,-2.3667188062101596,-1.3634443740965667,-0.494466382311386,1.1660397221708951,2.2041148995527413,1.1026936416872952
0.24034513815953795,0.6613388961731256,-2.8849318597857954,-0.9967885251917054,-2.070151208552617,2.3999037100458955,-0.9824077306067821,1.5480154178384837,1.105244868825991,-0.845543453538778
-2.899210082605734,1.2633549836200608,-1.394349567460076,-0.38366259860315954,-0.7789628407845166,-4.3372302631823745,0.4815283297573423,0.7815982834809052,5.067441658652249,1.5259281332220072
1.193539749272987,-2.068367669468418,3.7961902197248945,1.286646073414575,1.1266175135876606,0.07616094120643557,-1.5141704781483003,-2.3381904786495085,0.04691509610659526,-0.19975832747008604
1.4879154815330813,0.06838055252849806,0.6724632771967729,1.7643618831627643,0.5687758256409274,3.1547653560460747,-0.7467652290894751,0.10656460245085508,-0.0013216412695942203,-1.3018689676855728
1.2956238101239268,-3.253817838776868,2.0772290210333892,0.004745379138981237,-0.6912377236489252,1.5632329525592839,-2.1424241496425815,-3.3391301238325033,-1.7513504135232079,-2.290175987394191
-2.2223987506484235,1.7919251369180729,0.3004980641369277,-1.6427842223329512,-1.1365230330927982,-2.514177908975311,-0.08841918178485653,-3.2866633884489174,2.297209723049517,2.717931632884555
1.5094245311462722,1.6334390039712274,-0.32354947115610255,-1.5396773015275556,1.1705335502916634,-1.2911325968303795,1.453993178641149,-1.207738431953394,1.3068864953935706,-0.030306631113184712
1.4176223425825798,0.014243089529274111,0.2522263900148864,-1.9723082236166147,2.3455829313503234,0.8920429791977299,-1.738844096399338,-2.8718324572936247,-0.2325535120774327,-0.811285490905933
1.96451347816161,-1.640330035705136,0.2076023841623449,-0.6681325540520278,0.8917391402690752,2.180555563913725,-0.8294658668415982,-2.2458165119044704,-1.114155360168492,-1.3809578048511792
-0.5394587668673637,-0.7166733397899272,-0.9623515722353468,0.36988198329442096,-0.1873484856971698,0.487454850424374,-1.13882984720617,-1.190336934041878,-0.05633400566319752,-0.9901667359010577
-0.22518330783703164,2.7519851830517275,-2.8758735909508735,1.1900179482258586,0.8379471768158291,-1.2061234925217974,1.744711097739963,5.37566517280058,1.5750347378136107,-3.9860156630123176
0.42107975569095796,-0.3483915170326627,-0.6890291479629144,-0.6995146620724241,-0.7695231835982749,1.6990805907563868,-1.4528372987142373,0.6926848766534043,-2.523921610230108,-1.0736125024463437
-0.15479556598554514,2.0391161555946886,-0.7009723534710834,0.9737987953143025,0.5881383667368291,3.4966896285680655,0.10991350798013144,0.11586035817010637,-0.4729259646485562,-0.14773687901106303
